Date,Expiry,En_Date,Ce_En_Date,Pe_En_Date,Ce_Ex_Date,Pe_Ex_Date,Fut_En_Price,Atm_strike,Ce_Short_strike,Pe_Short_strike,Ce_Long_strike,Pe_Long_strike,Ce_Short_En_Price,Ce_Short_Ex_Price,Pe_Short_En_Price,Pe_Short_Ex_Price,Ce_Long_En_Price,Ce_Long_Ex_Price,Pe_Long_En_Price,Pe_Long_Ex_Price,Initial_Premium,Exit_Premium,Returns_Abs,Quantity,Lot_Size,Total_Abs_Return,Total_Capital_Return,Total_Pct_Return,Pfolio_Total_Daily_Drawdown,Pfolio_Max_Daily_Drawdown
2017-01-02,2017-01-05 0:00,2017-01-02 10:30,2017-01-02 10:30,2017-01-02 10:30,2017-01-05 14:30:59,2017-01-05 14:30:59,18067.95,18100.0,18100.0,18100.0,18400.0,17700.0,89.95,21.5,171.45,18.9,25.45,0.05,32.35,0.05,204.0,40.0,164.0,1,100,16360.0,1016360.0,1.636,0.0,0.0
2017-01-03,2017-01-05 0:00,2017-01-03 10:30,2017-01-03 10:30,2017-01-03 10:30,2017-01-05 14:45:59,2017-01-05 14:45:59,18107.0,18100.0,18100.0,18100.0,18500.0,17700.0,90.3,27.2,136.55,8.65,12.1,0.05,21.6,0.05,193.0,36.0,157.0,1,100,15715.0,1032075.0,1.5715,0.0,0.0
2017-01-04,2017-01-05 0:00,2017-01-04 10:30,2017-01-04 10:30,2017-01-04 10:30,2017-01-05 15:03:59,2017-01-05 15:03:59,18048.05,18000.0,18000.0,18000.0,18400.0,17700.0,94.45,118.3,82.0,0.1,6.4,0.05,11.75,0.05,158.0,118.0,40.0,1,100,4030.0,1036105.0,0.403,0.0,0.0
2017-01-05,2017-01-05 0:00,2017-01-05 10:30,2017-01-05 10:30,2017-01-05 10:30,2017-01-05 15:03:59,2017-01-05 15:03:59,18079.7,18100.0,18100.0,18100.0,18400.0,17700.0,20.0,29.95,79.05,0.6,0.2,0.05,0.35,0.05,98.0,30.0,68.0,1,100,6850.0,1042955.0,0.685,0.0,0.0
2017-01-06,2017-01-12 0:00,2017-01-06 10:30,2017-01-06 10:30,2017-01-06 10:30,2017-01-11 10:54:59,2017-01-11 10:54:59,18340.0,18300.0,18300.0,18300.0,18700.0,18000.0,129.0,284.25,137.0,4.85,19.5,28.3,46.8,1.1,200.0,260.0,-60.0,1,100,-6030.0,1036925.0,-0.603,-0.006,-0.006
2017-01-09,2017-01-12 0:00,2017-01-09 10:30,2017-01-09 10:30,2017-01-09 10:30,2017-01-11 13:12:59,2017-01-11 13:12:59,18359.1,18400.0,18400.0,18400.0,18700.0,18000.0,78.25,355.6,160.0,4.1,10.75,103.0,30.75,0.65,197.0,256.0,-59.0,1,100,-5925.0,1031000.0,-0.5925,-0.012,-0.012
2017-01-10,2017-01-12 0:00,2017-01-10 10:30,2017-01-10 10:30,2017-01-10 10:30,2017-01-11 12:45:59,2017-01-11 12:45:59,18361.75,18400.0,18400.0,18400.0,18700.0,18000.0,64.45,293.55,135.9,5.75,5.15,62.0,14.55,0.9,181.0,236.0,-55.0,1,100,-5535.0,1025465.0,-0.5535,-0.0175,-0.0175
2017-01-11,2017-01-12 0:00,2017-01-11 10:30,2017-01-11 10:30,2017-01-11 10:30,2017-01-11 13:12:59,2017-01-11 13:12:59,18625.9,18600.0,18600.0,18600.0,19000.0,18300.0,58.35,172.0,82.65,16.0,0.9,9.55,7.25,2.4,133.0,176.0,-43.0,1,100,-4315.0,1021150.0,-0.4315,-0.0218,-0.0218
2017-01-12,2017-01-12 0:00,2017-01-12 10:30,2017-01-12 10:30,2017-01-12 10:30,2017-01-12 15:01:59,2017-01-12 15:01:59,18860.0,18900.0,18900.0,18900.0,19200.0,18500.0,21.15,3.0,79.2,15.0,0.55,0.05,0.95,0.05,99.0,18.0,81.0,1,100,8085.0,1029235.0,0.8085,-0.0137,-0.0218
2017-01-13,2017-01-19 0:00,2017-01-13 10:30,2017-01-13 10:30,2017-01-13 10:30,2017-01-16 12:55:59,2017-01-16 12:55:59,18830.0,18800.0,18800.0,18800.0,19200.0,18500.0,131.7,290.0,137.45,41.45,26.7,59.45,42.6,11.95,200.0,260.0,-60.0,1,100,-6015.0,1023220.0,-0.6015,-0.0197,-0.0218
2017-01-16,2017-01-19 0:00,2017-01-16 10:30,2017-01-16 10:30,2017-01-16 10:30,2017-01-19 15:06:59,2017-01-19 15:06:59,19005.2,19000.0,19000.0,19000.0,19400.0,18600.0,108.7,128.9,133.0,0.05,15.3,0.05,25.95,0.05,200.0,129.0,71.0,1,100,7145.0,1030365.0,0.7145,-0.0126,-0.0218
2017-01-17,2017-01-19 0:00,2017-01-17 10:30,2017-01-17 10:30,2017-01-17 10:30,2017-01-19 15:03:59,2017-01-19 15:03:59,19164.35,19200.0,19200.0,19200.0,19500.0,18800.0,82.65,0.45,136.9,43.05,16.35,0.05,22.8,0.05,180.0,43.0,137.0,1,100,13740.0,1044105.0,1.374,0.0,-0.0218
2017-01-18,2017-01-19 0:00,2017-01-18 10:30,2017-01-18 10:30,2017-01-18 10:30,2017-01-19 10:04:59,2017-01-19 10:04:59,19290.15,19300.0,19300.0,19300.0,19700.0,18900.0,70.45,2.3,95.2,207.2,2.85,0.05,7.05,4.3,156.0,205.0,-49.0,1,100,-4925.0,1039180.0,-0.4925,-0.0049,-0.0218
2017-01-19,2017-01-19 0:00,2017-01-19 10:30,2017-01-19 10:30,2017-01-19 10:30,2017-01-19 15:03:59,2017-01-19 15:03:59,19116.25,19100.0,19100.0,19100.0,19500.0,18700.0,38.9,42.05,46.1,0.2,0.15,0.05,0.25,0.05,85.0,42.0,43.0,1,100,4260.0,1043440.0,0.426,-0.0007,-0.0218
2017-01-20,2017-01-25 0:00,2017-01-20 10:30,2017-01-20 10:30,2017-01-20 10:30,2017-01-25 14:34:59,2017-01-25 14:34:59,19002.5,19000.0,19000.0,19000.0,19400.0,18600.0,138.3,292.0,130.05,0.2,23.1,1.95,23.6,0.1,222.0,290.0,-68.0,1,100,-6835.0,1036605.0,-0.6835,-0.0075,-0.0218
2017-01-23,2017-01-25 0:00,2017-01-23 10:30,2017-01-23 10:30,2017-01-23 10:30,2017-01-25 11:12:59,2017-01-25 11:12:59,18866.65,18900.0,18900.0,18900.0,19200.0,18500.0,94.0,260.1,124.95,0.65,18.05,22.3,18.2,0.25,183.0,238.0,-55.0,1,100,-5530.0,1031075.0,-0.553,-0.013,-0.0218
2017-01-24,2017-01-25 0:00,2017-01-24 10:30,2017-01-24 10:30,2017-01-24 10:30,2017-01-25 12:37:59,2017-01-25 12:37:59,18984.1,19000.0,19000.0,19000.0,19400.0,18600.0,67.55,182.75,79.5,1.65,2.7,0.95,4.05,0.2,140.0,183.0,-43.0,1,100,-4270.0,1026805.0,-0.427,-0.0173,-0.0218
2017-01-25,2017-01-25 0:00,2017-01-25 10:30,2017-01-25 10:30,2017-01-25 10:30,2017-01-25 13:01:59,2017-01-25 13:01:59,19148.0,19100.0,19100.0,19100.0,19500.0,18800.0,62.0,106.2,22.4,3.3,0.35,0.35,0.6,0.35,83.0,109.0,-26.0,1,100,-2555.0,1024250.0,-0.2555,-0.0199,-0.0218
2017-01-27,2017-02-02 0:00,2017-01-27 10:30,2017-01-27 10:30,2017-01-27 10:30,2017-02-02 15:16:59,2017-02-02 15:16:59,19765.0,19800.0,19800.0,19800.0,20200.0,19400.0,187.2,264.0,284.85,0.05,82.0,0.05,112.3,0.1,278.0,264.0,14.0,1,100,1375.0,1025625.0,0.1375,-0.0185,-0.0218
2017-01-30,2017-02-02 0:00,2017-01-30 10:30,2017-01-30 10:30,2017-01-30 10:30,2017-02-02 15:17:59,2017-02-02 15:17:59,19718.9,19700.0,19700.0,19700.0,20100.0,19300.0,241.0,349.0,275.0,0.05,111.4,0.15,105.5,0.1,299.0,349.0,-50.0,1,100,-4990.0,1020635.0,-0.499,-0.0235,-0.0235
2017-01-31,2017-02-02 0:00,2017-01-31 10:30,2017-01-31 10:30,2017-01-31 10:30,2017-02-01 14:46:59,2017-02-01 14:46:59,19549.05,19500.0,19500.0,19500.0,19900.0,19200.0,235.5,474.85,234.05,4.65,102.05,141.0,109.8,2.25,258.0,336.0,-78.0,1,100,-7830.0,1012805.0,-0.783,-0.0313,-0.0313
2017-02-01,2017-02-02 0:00,2017-02-01 10:30,2017-02-01 10:30,2017-02-01 10:30,2017-02-02 13:13:59,2017-02-02 13:13:59,19627.75,19600.0,19600.0,19600.0,20000.0,19200.0,216.35,420.65,244.65,0.15,84.75,49.05,95.15,0.05,281.0,372.0,-91.0,1,100,-9090.0,1003715.0,-0.909,-0.0404,-0.0404
2017-02-02,2017-02-02 0:00,2017-02-02 10:30,2017-02-02 10:30,2017-02-02 10:30,2017-02-02 11:31:59,2017-02-02 11:31:59,20116.5,20100.0,20100.0,20100.0,20500.0,19700.0,40.4,9.7,71.45,141.6,0.85,0.25,1.0,2.35,110.0,149.0,-39.0,1,100,-3900.0,999815.0,-0.39,-0.0443,-0.0443
2017-02-03,2017-02-09 0:00,2017-02-03 10:30,2017-02-03 10:30,2017-02-03 10:30,2017-02-09 13:48:59,2017-02-09 13:48:59,20152.25,20200.0,20200.0,20200.0,20600.0,19700.0,141.95,28.35,232.0,27.25,33.85,0.35,50.8,0.25,289.0,55.0,234.0,1,100,23430.0,1023245.0,2.343,-0.0209,-0.0443
2017-02-06,2017-02-09 0:00,2017-02-06 10:30,2017-02-06 10:30,2017-02-06 10:30,2017-02-09 10:32:59,2017-02-09 10:32:59,20490.65,20500.0,20500.0,20500.0,20900.0,20100.0,145.5,1.95,194.25,413.3,36.0,0.1,50.5,80.75,253.0,334.0,-81.0,1,100,-8075.0,1015170.0,-0.8075,-0.0289,-0.0443
2017-02-07,2017-02-09 0:00,2017-02-07 10:30,2017-02-07 10:30,2017-02-07 10:30,2017-02-09 15:15:59,2017-02-09 15:15:59,20384.85,20400.0,20400.0,20400.0,20800.0,20000.0,125.75,0.1,188.3,231.75,25.75,0.05,42.0,0.05,246.0,232.0,14.0,1,100,1430.0,1016600.0,0.143,-0.0275,-0.0443
2017-02-08,2017-02-09 0:00,2017-02-08 10:30,2017-02-08 10:30,2017-02-08 10:30,2017-02-09 11:27:59,2017-02-09 11:27:59,20372.9,20400.0,20400.0,20400.0,20800.0,20000.0,113.8,1.2,177.9,352.0,20.45,0.05,38.0,44.25,233.0,309.0,-76.0,1,100,-7575.0,1009025.0,-0.7575,-0.0351,-0.0443
2017-02-09,2017-02-09 0:00,2017-02-09 10:30,2017-02-09 10:30,2017-02-09 10:30,2017-02-09 10:32:59,2017-02-09 10:32:59,20200.15,20200.0,20200.0,20200.0,20600.0,19800.0,39.15,27.0,82.0,139.75,0.9,0.9,3.2,8.6,117.0,157.0,-40.0,1,100,-3995.0,1005030.0,-0.3995,-0.0391,-0.0443
2017-02-10,2017-02-16 0:00,2017-02-10 10:30,2017-02-10 10:30,2017-02-10 10:30,2017-02-16 14:39:59,2017-02-16 14:39:59,20326.15,20300.0,20300.0,20300.0,20700.0,19900.0,147.5,10.85,156.0,34.45,31.1,0.05,40.7,0.15,232.0,45.0,187.0,1,100,18670.0,1023700.0,1.867,-0.0204,-0.0443
2017-02-13,2017-02-16 0:00,2017-02-13 10:30,2017-02-13 10:30,2017-02-13 10:30,2017-02-16 14:44:59,2017-02-16 14:44:59,20290.1,20300.0,20300.0,20300.0,20700.0,19900.0,105.95,8.85,149.2,34.0,13.1,0.05,28.55,0.15,213.0,43.0,170.0,1,100,17050.0,1040750.0,1.705,-0.0034,-0.0443
2017-02-14,2017-02-16 0:00,2017-02-14 10:30,2017-02-14 10:30,2017-02-14 10:30,2017-02-16 15:05:59,2017-02-16 15:05:59,20293.0,20300.0,20300.0,20300.0,20700.0,19900.0,91.95,0.75,132.7,37.7,8.85,0.05,21.45,0.05,194.0,38.0,156.0,1,100,15635.0,1056385.0,1.5635,0.0,-0.0443
2017-02-15,2017-02-16 0:00,2017-02-15 10:30,2017-02-15 10:30,2017-02-15 10:30,2017-02-16 15:15:59,2017-02-16 15:15:59,20330.95,20300.0,20300.0,20300.0,20700.0,19900.0,88.3,0.25,84.0,46.05,3.6,0.05,9.15,0.05,160.0,46.0,114.0,1,100,11355.0,1067740.0,1.1355,0.0,-0.0443
2017-02-16,2017-02-16 0:00,2017-02-16 10:30,2017-02-16 10:30,2017-02-16 10:30,2017-02-16 11:34:59,2017-02-16 11:34:59,20140.4,20100.0,20100.0,20100.0,20500.0,19700.0,63.0,138.65,48.8,11.35,0.65,1.75,1.15,0.25,110.0,148.0,-38.0,1,100,-3800.0,1063940.0,-0.38,-0.0038,-0.0443
2017-02-17,2017-02-23 0:00,2017-02-17 10:30,2017-02-17 10:30,2017-02-17 10:30,2017-02-23 12:40:59,2017-02-23 12:40:59,20584.05,20600.0,20600.0,20600.0,21000.0,20200.0,149.5,352.75,168.25,1.15,29.0,38.9,47.1,0.2,242.0,315.0,-73.0,1,100,-7335.0,1056605.0,-0.7335,-0.0111,-0.0443
2017-02-20,2017-02-23 0:00,2017-02-20 10:30,2017-02-20 10:30,2017-02-20 10:30,2017-02-21 14:52:59,2017-02-21 14:52:59,20544.95,20500.0,20500.0,20500.0,21000.0,20100.0,153.15,305.15,110.8,19.55,14.0,22.2,21.25,4.05,229.0,298.0,-69.0,1,100,-6930.0,1049675.0,-0.693,-0.0181,-0.0443
2017-02-21,2017-02-23 0:00,2017-02-21 10:30,2017-02-21 10:30,2017-02-21 10:30,2017-02-21 15:10:59,2017-02-21 15:10:59,20646.4,20600.0,20600.0,20600.0,21100.0,20200.0,133.0,280.0,90.6,19.45,6.05,22.0,10.55,4.85,207.0,273.0,-66.0,1,100,-6600.0,1043075.0,-0.66,-0.0247,-0.0443
2017-02-22,2017-02-23 0:00,2017-02-22 10:30,2017-02-22 10:30,2017-02-22 10:30,2017-02-23 15:06:59,2017-02-23 15:06:59,20878.0,20900.0,20900.0,20900.0,21100.0,20500.0,78.2,10.0,98.7,12.5,22.7,0.2,8.85,0.15,145.0,22.0,123.0,1,100,12335.0,1055410.0,1.2335,-0.0123,-0.0443
2017-02-23,2017-02-23 0:00,2017-02-23 10:30,2017-02-23 10:30,2017-02-23 10:30,2017-02-23 15:06:59,2017-02-23 15:06:59,20892.85,20900.0,20900.0,20900.0,21100.0,20600.0,60.65,10.0,66.0,12.5,7.45,0.2,3.9,0.15,115.0,22.0,93.0,1,100,9330.0,1064740.0,0.933,-0.003,-0.0443
2017-02-27,2017-03-02 0:00,2017-02-27 10:30,2017-02-27 10:30,2017-02-27 10:30,2017-03-02 14:10:59,2017-03-02 14:10:59,20752.0,20800.0,20800.0,20800.0,21200.0,20300.0,103.0,11.9,182.7,34.15,18.2,0.05,26.0,0.1,242.0,46.0,196.0,1,100,19550.0,1084290.0,1.955,0.0,-0.0443
