Date,Expiry,En_Date,Ce_En_Date,Pe_En_Date,Ce_Ex_Date,Pe_Ex_Date,Fut_En_Price,Atm_strike,Ce_Short_strike,Pe_Short_strike,Ce_Long_strike,Pe_Long_strike,Ce_Short_En_Price,Ce_Short_Ex_Price,Pe_Short_En_Price,Pe_Short_Ex_Price,Ce_Long_En_Price,Ce_Long_Ex_Price,Pe_Long_En_Price,Pe_Long_Ex_Price,Initial_Premium,Exit_Premium,Returns_Abs,Quantity,Lot_Size,Total_Abs_Return,Total_Capital_Return,Total_Pct_Return,Pfolio_Total_Daily_Drawdown,Pfolio_Max_Daily_Drawdown
2017-04-21,2017-04-27 0:00,2017-04-21 10:30,2017-04-21 10:30,2017-04-21 10:30,2017-04-25 14:41:59,2017-04-25 14:41:59,21554.1,21600.0,21600.0,21600.0,22000.0,21100.0,124.0,385.0,166.1,15.75,18.45,76.2,27.55,3.95,244.0,321.0,-76.0,1,100,-7650.0,1153895.0,-0.765,-0.0076,-0.0443
2017-04-24,2017-04-27 0:00,2017-04-24 10:30,2017-04-24 10:30,2017-04-24 10:30,2017-04-25 15:18:59,2017-04-25 15:18:59,21668.85,21700.0,21700.0,21700.0,22100.0,21200.0,103.65,304.95,135.5,19.15,8.95,43.45,18.55,5.35,212.0,275.0,-64.0,1,100,-6365.0,1147530.0,-0.6365,-0.014,-0.0443
2017-04-25,2017-04-27 0:00,2017-04-25 10:30,2017-04-25 10:30,2017-04-25 10:30,2017-04-26 09:30:59,2017-04-26 09:30:59,21898.0,21900.0,21900.0,21900.0,22300.0,21500.0,98.95,246.3,102.95,23.0,6.7,28.4,15.7,5.35,180.0,236.0,-56.0,1,100,-5605.0,1141925.0,-0.5605,-0.0196,-0.0443
2017-04-26,2017-04-27 0:00,2017-04-26 10:30,2017-04-26 10:30,2017-04-26 10:30,2017-04-27 15:16:59,2017-04-27 15:16:59,22183.95,22200.0,22200.0,22200.0,22600.0,21700.0,86.0,120.3,101.7,0.1,5.65,0.05,8.95,0.05,173.0,120.0,53.0,1,100,5280.0,1147205.0,0.528,-0.0143,-0.0443
2017-04-27,2017-04-27 0:00,2017-04-27 10:30,2017-04-27 10:30,2017-04-27 10:30,2017-04-27 13:12:59,2017-04-27 13:12:59,22204.65,22200.0,22200.0,22200.0,22600.0,21700.0,47.8,113.6,46.45,12.95,0.4,0.85,0.75,0.3,93.0,125.0,-32.0,1,100,-3230.0,1143975.0,-0.323,-0.0176,-0.0443
2017-04-28,2017-05-04 0:00,2017-04-28 10:30,2017-04-28 10:30,2017-04-28 10:30,2017-05-04 13:34:59,2017-05-04 13:34:59,22251.55,22300.0,22300.0,22300.0,22700.0,21800.0,87.1,315.0,175.9,0.4,9.45,7.45,24.6,0.05,229.0,308.0,-79.0,1,100,-7895.0,1136080.0,-0.7895,-0.0255,-0.0443
2017-05-02,2017-05-04 0:00,2017-05-02 10:30,2017-05-02 10:30,2017-05-02 10:30,2017-05-04 13:56:59,2017-05-04 13:56:59,22443.0,22400.0,22400.0,22400.0,22900.0,22000.0,105.0,242.65,100.05,0.4,3.55,0.15,15.75,0.05,186.0,243.0,-57.0,1,100,-5710.0,1130370.0,-0.571,-0.0312,-0.0443
2017-05-03,2017-05-04 0:00,2017-05-03 10:30,2017-05-03 10:30,2017-05-03 10:30,2017-05-04 10:15:59,2017-05-04 10:15:59,22340.0,22300.0,22300.0,22300.0,22800.0,21900.0,93.65,230.0,93.85,1.85,2.95,1.0,9.0,0.05,176.0,231.0,-55.0,1,100,-5525.0,1124845.0,-0.5525,-0.0367,-0.0443
2017-05-04,2017-05-04 0:00,2017-05-04 10:30,2017-05-04 10:30,2017-05-04 10:30,2017-05-04 14:30:59,2017-05-04 14:30:59,22554.95,22600.0,22600.0,22600.0,23000.0,22100.0,17.3,124.55,74.7,0.95,0.05,0.15,0.35,0.05,92.0,125.0,-34.0,1,100,-3370.0,1121475.0,-0.337,-0.0401,-0.0443
2017-05-05,2017-05-11 0:00,2017-05-05 10:30,2017-05-05 10:30,2017-05-05 10:30,2017-05-11 15:19:59,2017-05-11 15:19:59,22742.85,22700.0,22700.0,22700.0,23200.0,22300.0,155.3,127.5,152.8,0.05,18.6,0.05,38.15,0.1,251.0,127.0,124.0,1,100,12395.0,1133870.0,1.2395,-0.0277,-0.0443
2017-05-08,2017-05-11 0:00,2017-05-08 10:30,2017-05-08 10:30,2017-05-08 10:30,2017-05-11 15:06:59,2017-05-11 15:06:59,22768.0,22800.0,22800.0,22800.0,23200.0,22300.0,97.95,33.05,159.25,1.75,10.75,0.05,19.65,0.05,227.0,35.0,192.0,1,100,19210.0,1153080.0,1.921,-0.0085,-0.0443
2017-05-09,2017-05-11 0:00,2017-05-09 10:30,2017-05-09 10:30,2017-05-09 10:30,2017-05-11 15:19:59,2017-05-11 15:19:59,22736.1,22700.0,22700.0,22700.0,23200.0,22300.0,106.25,127.5,107.4,0.05,4.85,0.05,16.5,0.1,192.0,127.0,65.0,1,100,6490.0,1159570.0,0.649,-0.002,-0.0443
2017-05-10,2017-05-11 0:00,2017-05-10 10:30,2017-05-10 10:30,2017-05-10 10:30,2017-05-11 15:15:59,2017-05-11 15:15:59,22843.5,22800.0,22800.0,22800.0,23300.0,22400.0,92.1,37.1,73.4,0.15,1.35,0.05,6.55,0.05,158.0,37.0,120.0,1,100,12045.0,1171615.0,1.2045,0.0,-0.0443
2017-05-11,2017-05-11 0:00,2017-05-11 10:30,2017-05-11 10:30,2017-05-11 10:30,2017-05-11 15:15:59,2017-05-11 15:15:59,22918.95,22900.0,22900.0,22900.0,23300.0,22500.0,42.1,0.15,36.1,47.95,0.1,0.05,0.35,0.05,78.0,48.0,30.0,1,100,2975.0,1174590.0,0.2975,0.0,-0.0443
2017-05-12,2017-05-18 0:00,2017-05-12 10:30,2017-05-12 10:30,2017-05-12 10:30,2017-05-18 15:11:59,2017-05-18 15:11:59,22777.0,22800.0,22800.0,22800.0,23200.0,22300.0,102.35,0.1,148.05,78.35,11.9,0.05,21.0,0.05,218.0,78.0,139.0,1,100,13915.0,1188505.0,1.3915,0.0,-0.0443
2017-05-15,2017-05-18 0:00,2017-05-15 10:30,2017-05-15 10:30,2017-05-15 10:30,2017-05-18 14:45:59,2017-05-18 14:45:59,22833.3,22800.0,22800.0,22800.0,23300.0,22400.0,106.0,1.8,95.85,74.35,3.05,0.05,12.3,0.15,186.0,76.0,111.0,1,100,11055.0,1199560.0,1.1055,0.0,-0.0443
2017-05-16,2017-05-18 0:00,2017-05-16 10:30,2017-05-16 10:30,2017-05-16 10:30,2017-05-18 15:11:59,2017-05-18 15:11:59,22789.4,22800.0,22800.0,22800.0,23200.0,22300.0,84.8,0.1,103.4,78.35,4.8,0.05,7.0,0.05,176.0,78.0,98.0,1,100,9805.0,1209365.0,0.9805,0.0,-0.0443
2017-05-17,2017-05-18 0:00,2017-05-17 10:30,2017-05-17 10:30,2017-05-17 10:30,2017-05-18 14:29:59,2017-05-18 14:29:59,22924.05,22900.0,22900.0,22900.0,23400.0,22500.0,80.8,0.75,71.0,129.0,1.1,0.05,6.1,0.25,145.0,129.0,15.0,1,100,1515.0,1210880.0,0.1515,0.0,-0.0443
2017-05-18,2017-05-18 0:00,2017-05-18 10:30,2017-05-18 10:30,2017-05-18 10:30,2017-05-18 15:11:59,2017-05-18 15:11:59,22755.0,22800.0,22800.0,22800.0,23200.0,22300.0,20.6,0.1,67.3,78.35,0.15,0.05,0.35,0.05,87.0,78.0,9.0,1,100,905.0,1211785.0,0.0905,0.0,-0.0443
2017-05-19,2017-05-25 0:00,2017-05-19 10:30,2017-05-19 10:30,2017-05-19 10:30,2017-05-23 09:22:59,2017-05-23 09:22:59,22880.7,22900.0,22900.0,22900.0,23300.0,22400.0,118.35,21.0,138.9,317.5,13.75,2.1,21.95,46.1,222.0,290.0,-69.0,1,100,-6875.0,1204910.0,-0.6875,-0.0069,-0.0443
2017-05-22,2017-05-25 0:00,2017-05-22 10:30,2017-05-22 10:30,2017-05-22 10:30,2017-05-23 09:47:59,2017-05-23 09:47:59,22786.65,22800.0,22800.0,22800.0,23200.0,22300.0,110.15,29.75,125.75,289.0,10.65,3.6,16.65,43.7,209.0,271.0,-63.0,1,100,-6285.0,1198625.0,-0.6285,-0.0132,-0.0443
2017-05-23,2017-05-25 0:00,2017-05-23 10:30,2017-05-23 10:30,2017-05-23 10:30,2017-05-23 13:56:59,2017-05-23 13:56:59,22549.3,22500.0,22500.0,22500.0,23000.0,22100.0,128.35,255.15,91.0,31.1,9.05,21.1,12.75,5.75,198.0,259.0,-62.0,1,100,-6185.0,1192440.0,-0.6185,-0.0193,-0.0443
2017-05-24,2017-05-25 0:00,2017-05-24 10:30,2017-05-24 10:30,2017-05-24 10:30,2017-05-25 13:21:59,2017-05-25 13:21:59,22605.55,22600.0,22600.0,22600.0,23100.0,22200.0,85.9,239.35,88.1,2.4,2.75,2.0,8.25,0.4,163.0,239.0,-76.0,1,100,-7635.0,1184805.0,-0.7635,-0.027,-0.0443
2017-05-25,2017-05-25 0:00,2017-05-25 10:30,2017-05-25 10:30,2017-05-25 10:30,2017-05-25 13:10:59,2017-05-25 13:10:59,22695.0,22700.0,22700.0,22700.0,23100.0,22200.0,37.75,104.0,51.55,13.55,0.2,0.85,0.8,0.5,88.0,116.0,-28.0,1,100,-2790.0,1182015.0,-0.279,-0.0298,-0.0443
2017-05-26,2017-06-01 0:00,2017-05-26 10:30,2017-05-26 10:30,2017-05-26 10:30,2017-06-01 15:11:59,2017-06-01 15:11:59,23114.2,23100.0,23100.0,23100.0,23600.0,22700.0,163.0,196.55,166.9,0.05,24.1,0.05,47.55,0.05,258.0,196.0,62.0,1,100,6175.0,1188190.0,0.6175,-0.0236,-0.0443
2017-05-29,2017-06-01 0:00,2017-05-29 10:30,2017-05-29 10:30,2017-05-29 10:30,2017-06-01 15:11:59,2017-06-01 15:11:59,23160.0,23200.0,23200.0,23200.0,23600.0,22700.0,126.3,99.2,169.2,0.1,24.0,0.05,30.15,0.05,241.0,99.0,142.0,1,100,14215.0,1202405.0,1.4215,-0.0094,-0.0443
2017-05-30,2017-06-01 0:00,2017-05-30 10:30,2017-05-30 10:30,2017-05-30 10:30,2017-06-01 15:11:59,2017-06-01 15:11:59,23196.65,23200.0,23200.0,23200.0,23700.0,22700.0,124.9,99.2,121.6,0.1,9.25,0.05,15.85,0.05,221.0,99.0,122.0,1,100,12220.0,1214625.0,1.222,0.0,-0.0443
2017-05-31,2017-06-01 0:00,2017-05-31 10:30,2017-05-31 10:30,2017-05-31 10:30,2017-06-01 15:19:59,2017-06-01 15:19:59,23243.95,23200.0,23200.0,23200.0,23700.0,22800.0,138.0,104.95,69.35,0.05,4.95,0.05,8.4,0.05,194.0,105.0,89.0,1,100,8910.0,1223535.0,0.891,0.0,-0.0443
2017-06-01,2017-06-01 0:00,2017-06-01 10:30,2017-06-01 10:30,2017-06-01 10:30,2017-06-01 15:01:59,2017-06-01 15:01:59,23295.05,23300.0,23300.0,23300.0,23800.0,22800.0,79.5,9.95,33.6,8.75,0.25,0.05,0.85,0.05,112.0,19.0,93.0,1,100,9340.0,1232875.0,0.934,0.0,-0.0443
2017-06-02,2017-06-08 0:00,2017-06-02 10:30,2017-06-02 10:30,2017-06-02 10:30,2017-06-08 09:15:59,2017-06-08 09:15:59,23318.8,23300.0,23300.0,23300.0,23800.0,22900.0,175.35,334.6,118.0,2.4,21.5,8.0,21.0,0.1,251.0,329.0,-78.0,1,100,-7805.0,1225070.0,-0.7805,-0.0078,-0.0443
2017-06-05,2017-06-08 0:00,2017-06-05 10:30,2017-06-05 10:30,2017-06-05 10:30,2017-06-08 15:16:59,2017-06-08 15:16:59,23381.05,23400.0,23400.0,23400.0,23800.0,22900.0,127.95,136.7,122.7,0.1,15.1,0.05,12.4,0.05,223.0,137.0,86.0,1,100,8645.0,1233715.0,0.8645,0.0,-0.0443
2017-06-06,2017-06-08 0:00,2017-06-06 10:30,2017-06-06 10:30,2017-06-06 10:30,2017-06-08 15:13:59,2017-06-08 15:13:59,23419.9,23400.0,23400.0,23400.0,23900.0,23000.0,144.85,130.4,95.8,0.1,7.95,0.05,16.45,0.05,216.0,130.0,86.0,1,100,8585.0,1242300.0,0.8585,0.0,-0.0443
2017-06-07,2017-06-08 0:00,2017-06-07 10:30,2017-06-07 10:30,2017-06-07 10:30,2017-06-08 15:07:59,2017-06-08 15:07:59,23490.0,23500.0,23500.0,23500.0,24000.0,23000.0,108.55,37.4,108.0,1.8,5.4,0.1,10.85,0.1,200.0,39.0,161.0,1,100,16130.0,1258430.0,1.613,0.0,-0.0443
2017-06-08,2017-06-08 0:00,2017-06-08 10:30,2017-06-08 10:30,2017-06-08 10:30,2017-06-08 15:14:59,2017-06-08 15:14:59,23599.75,23600.0,23600.0,23600.0,24000.0,23100.0,48.4,0.15,40.25,55.0,0.5,0.05,0.75,0.1,87.0,55.0,32.0,1,100,3240.0,1261670.0,0.324,0.0,-0.0443
2017-06-09,2017-06-15 0:00,2017-06-09 10:30,2017-06-09 10:30,2017-06-09 10:30,2017-06-15 15:11:59,2017-06-15 15:11:59,23515.1,23500.0,23500.0,23500.0,24000.0,23000.0,144.9,0.1,120.15,103.65,11.0,0.05,15.0,0.1,239.0,104.0,135.0,1,100,13545.0,1275215.0,1.3545,0.0,-0.0443
2017-06-12,2017-06-15 0:00,2017-06-12 10:30,2017-06-12 10:30,2017-06-12 10:30,2017-06-15 15:11:59,2017-06-15 15:11:59,23540.0,23500.0,23500.0,23500.0,24000.0,23100.0,153.85,0.1,84.5,103.65,9.2,0.05,13.5,0.05,216.0,104.0,112.0,1,100,11200.0,1286415.0,1.12,0.0,-0.0443
2017-06-13,2017-06-15 0:00,2017-06-13 10:30,2017-06-13 10:30,2017-06-13 10:30,2017-06-15 15:11:59,2017-06-15 15:11:59,23521.0,23500.0,23500.0,23500.0,24000.0,23100.0,128.85,0.1,74.45,103.65,6.25,0.05,8.5,0.05,189.0,104.0,85.0,1,100,8490.0,1294905.0,0.849,0.0,-0.0443
2017-06-14,2017-06-15 0:00,2017-06-14 10:30,2017-06-14 10:30,2017-06-14 10:30,2017-06-15 14:52:59,2017-06-15 14:52:59,23399.45,23400.0,23400.0,23400.0,23900.0,22900.0,119.0,6.0,81.0,29.0,4.35,0.1,4.6,0.05,191.0,35.0,156.0,1,100,15620.0,1310525.0,1.562,0.0,-0.0443
2017-06-15,2017-06-15 0:00,2017-06-15 10:30,2017-06-15 10:30,2017-06-15 10:30,2017-06-15 15:03:59,2017-06-15 15:03:59,23414.95,23400.0,23400.0,23400.0,23900.0,23000.0,51.25,5.7,33.25,9.05,0.15,0.1,0.7,0.05,84.0,15.0,69.0,1,100,6905.0,1317430.0,0.6905,0.0,-0.0443
2017-06-16,2017-06-22 0:00,2017-06-16 10:30,2017-06-16 10:30,2017-06-16 10:30,2017-06-19 14:03:59,2017-06-19 14:03:59,23448.95,23400.0,23400.0,23400.0,23900.0,23000.0,151.05,288.5,87.9,24.85,9.55,24.9,14.45,4.7,215.0,284.0,-69.0,1,100,-6880.0,1310550.0,-0.688,-0.0069,-0.0443
2017-06-19,2017-06-22 0:00,2017-06-19 10:30,2017-06-19 10:30,2017-06-19 10:30,2017-06-19 14:13:59,2017-06-19 14:13:59,23541.05,23500.0,23500.0,23500.0,24000.0,23100.0,131.0,232.0,71.95,39.55,4.5,16.5,7.6,6.4,191.0,249.0,-58.0,1,100,-5780.0,1304770.0,-0.578,-0.0127,-0.0443
2017-06-20,2017-06-22 0:00,2017-06-20 10:30,2017-06-20 10:30,2017-06-20 10:30,2017-06-22 15:01:59,2017-06-22 15:01:59,23722.5,23700.0,23700.0,23700.0,24200.0,23200.0,116.5,21.3,76.0,4.35,5.2,0.05,5.55,0.05,182.0,26.0,156.0,1,100,15620.0,1320390.0,1.562,0.0,-0.0443
2017-06-21,2017-06-22 0:00,2017-06-21 10:30,2017-06-21 10:30,2017-06-21 10:30,2017-06-22 11:03:59,2017-06-22 11:03:59,23656.85,23700.0,23700.0,23700.0,24100.0,23200.0,55.05,187.25,86.5,2.8,2.2,3.8,2.9,0.05,136.0,186.0,-50.0,1,100,-4975.0,1315415.0,-0.4975,-0.005,-0.0443
2017-06-22,2017-06-22 0:00,2017-06-22 10:30,2017-06-22 10:30,2017-06-22 10:30,2017-06-22 10:49:59,2017-06-22 10:49:59,23797.0,23800.0,23800.0,23800.0,24200.0,23300.0,39.65,87.25,32.0,13.15,0.3,0.9,0.25,0.15,71.0,99.0,-28.0,1,100,-2825.0,1312590.0,-0.2825,-0.0078,-0.0443
2017-06-23,2017-06-29 0:00,2017-06-23 10:30,2017-06-23 10:30,2017-06-23 10:30,2017-06-27 13:15:59,2017-06-27 13:15:59,23615.5,23600.0,23600.0,23600.0,24100.0,23100.0,141.45,21.35,116.35,343.0,12.45,3.3,18.3,61.7,227.0,299.0,-72.0,1,100,-7230.0,1305360.0,-0.723,-0.015,-0.0443
2017-06-27,2017-06-29 0:00,2017-06-27 10:30,2017-06-27 10:30,2017-06-27 10:30,2017-06-27 13:54:59,2017-06-27 13:54:59,23369.35,23400.0,23400.0,23400.0,23800.0,22900.0,106.25,29.2,136.95,307.5,15.25,6.35,22.1,55.25,206.0,275.0,-69.0,1,100,-6925.0,1298435.0,-0.6925,-0.022,-0.0443
2017-06-28,2017-06-29 0:00,2017-06-28 10:30,2017-06-28 10:30,2017-06-28 10:30,2017-06-29 9:34:59,2017-06-29 9:34:59,23208.0,23200.0,23200.0,23200.0,23700.0,22700.0,105.15,246.6,102.7,8.65,6.95,8.6,13.0,0.8,188.0,246.0,-58.0,1,100,-5795.0,1292640.0,-0.5795,-0.0277,-0.0443
2017-06-29,2017-06-29 0:00,2017-06-29 10:30,2017-06-29 10:30,2017-06-29 10:30,2017-06-29 12:56:59,2017-06-29 12:56:59,23385.45,23400.0,23400.0,23400.0,23900.0,22900.0,54.4,17.5,66.75,143.35,1.05,0.4,1.8,5.15,118.0,155.0,-37.0,1,100,-3700.0,1288940.0,-0.37,-0.0314,-0.0443
2017-06-30,2017-07-06 0:00,2017-06-30 10:30,2017-06-30 10:30,2017-06-30 10:30,2017-07-06 9:46:59,2017-07-06 9:46:59,23107.0,23100.0,23100.0,23100.0,23600.0,22600.0,155.95,340.5,151.7,1.3,19.0,8.15,33.8,0.05,255.0,334.0,-79.0,1,100,-7875.0,1281065.0,-0.7875,-0.0393,-0.0443
2017-07-03,2017-07-06 0:00,2017-07-03 10:30,2017-07-03 10:30,2017-07-03 10:30,2017-07-06 14:00:59,2017-07-06 14:00:59,23250.0,23200.0,23200.0,23200.0,23700.0,22800.0,153.0,301.2,108.5,0.35,13.15,1.15,24.95,0.1,223.0,300.0,-77.0,1,100,-7690.0,1273375.0,-0.769,-0.047,-0.047
2017-07-04,2017-07-06 0:00,2017-07-04 10:30,2017-07-04 10:30,2017-07-04 10:30,2017-07-06 15:17:59,2017-07-06 15:17:59,23292.0,23300.0,23300.0,23300.0,23800.0,22800.0,99.7,144.0,116.4,0.1,4.95,0.05,14.0,0.05,197.0,144.0,53.0,1,100,5315.0,1278690.0,0.5315,-0.0417,-0.047
2017-07-05,2017-07-06 0:00,2017-07-05 10:30,2017-07-05 10:30,2017-07-05 10:30,2017-07-06 12:31:59,2017-07-06 12:31:59,23329.0,23300.0,23300.0,23300.0,23800.0,22900.0,84.4,203.0,78.9,2.55,2.05,0.6,7.8,0.15,153.0,205.0,-51.0,1,100,-5135.0,1273555.0,-0.5135,-0.0468,-0.047
2017-07-06,2017-07-06 0:00,2017-07-06 10:30,2017-07-06 10:30,2017-07-06 10:30,2017-07-06 15:00:59,2017-07-06 15:00:59,23495.0,23500.0,23500.0,23500.0,24000.0,23000.0,26.6,5.6,68.9,13.1,0.05,0.05,0.5,0.1,95.0,19.0,76.0,1,100,7640.0,1281195.0,0.764,-0.0392,-0.047
2017-07-07,2017-07-13 0:00,2017-07-07 10:30,2017-07-07 10:30,2017-07-07 10:30,2017-07-11 10:04:59,2017-07-11 10:04:59,23446.05,23400.0,23400.0,23400.0,23900.0,23000.0,139.45,315.3,116.75,15.55,7.95,35.0,23.6,2.35,225.0,294.0,-69.0,1,100,-6885.0,1274310.0,-0.6885,-0.0461,-0.047
2017-07-11,2017-07-13 0:00,2017-07-11 10:30,2017-07-11 10:30,2017-07-11 10:30,2017-07-13 15:10:59,2017-07-13 15:10:59,23697.0,23700.0,23700.0,23700.0,24200.0,23200.0,87.85,177.95,104.0,0.05,3.6,0.1,6.9,0.05,181.0,178.0,4.0,1,100,350.0,1274660.0,0.035,-0.0457,-0.047
2017-07-12,2017-07-13 0:00,2017-07-12 10:30,2017-07-12 10:30,2017-07-12 10:30,2017-07-13 9:15:59,2017-07-13 9:15:59,23577.8,23600.0,23600.0,23600.0,24000.0,23100.0,50.15,226.95,94.7,2.9,2.25,11.0,2.9,0.2,140.0,219.0,-79.0,1,100,-7895.0,1266765.0,-0.7895,-0.0536,-0.0536
2017-07-13,2017-07-13 0:00,2017-07-13 10:30,2017-07-13 10:30,2017-07-13 10:30,2017-07-13 14:59:59,2017-07-13 14:59:59,23904.0,23900.0,23900.0,23900.0,24300.0,23400.0,44.85,9.0,43.25,5.3,0.4,0.1,0.5,0.15,87.0,14.0,73.0,1,100,7315.0,1274080.0,0.7315,-0.0463,-0.0536
2017-07-14,2017-07-20 0:00,2017-07-14 10:30,2017-07-14 10:30,2017-07-14 10:30,2017-07-18 10:02:59,2017-07-18 10:02:59,23826.15,23800.0,23800.0,23800.0,24300.0,23300.0,139.5,321.7,123.0,26.9,11.8,35.5,15.25,4.2,235.0,309.0,-73.0,1,100,-7345.0,1266735.0,-0.7345,-0.0537,-0.0537
2017-07-17,2017-07-20 0:00,2017-07-17 10:30,2017-07-17 10:30,2017-07-17 10:30,2017-07-20 14:59:50,2017-07-20 14:59:50,23976.45,24000.0,24000.0,24000.0,24500.0,23500.0,101.55,224.5,127.0,0.1,7.05,0.05,13.7,0.05,208.0,224.0,-17.0,1,100,-1670.0,1265065.0,-0.167,-0.0553,-0.0553
2017-07-18,2017-07-20 0:00,2017-07-18 10:30,2017-07-18 10:30,2017-07-18 10:30,2017-07-20 15:14:50,2017-07-20 15:14:50,24107.8,24100.0,24100.0,24100.0,24600.0,23600.0,101.1,97.05,102.7,0.1,4.85,0.05,13.0,0.1,186.0,97.0,89.0,1,100,8895.0,1273960.0,0.8895,-0.0464,-0.0553
